x,y
128.254,99.64
128.254,99.818
128.254,99.99600000000001
128.254,99.818
128.254,99.99600000000001
128.254,100.174
125.44566666666665,97.36533333333334
119.829,91.748
125.44566666666665,97.36533333333334
122.63733333333333,94.55666666666667
119.829,91.748
119.473,91.74866666666667
119.295,91.749
119.651,91.74833333333333
119.473,91.74866666666667
122.28133333333334,94.735
125.26766666666666,97.72099999999999
128.254,100.707
122.28133333333334,94.735
128.254,100.707
128.254,100.88499999999999
128.254,101.063
128.254,101.241
128.254,101.063
128.254,101.241
125.08999999999999,98.077
121.926,94.913
125.08999999999999,98.077
121.926,94.913
118.762,91.749
118.40599999999999,91.749
118.228,91.749
118.584,91.749
118.40599999999999,91.749
121.57,95.09066666666666
124.91199999999999,98.43233333333333
128.254,101.774
121.57,95.09066666666666
128.254,101.774
128.254,101.952
128.254,102.13000000000001
128.254,102.308
128.254,102.13000000000001
128.254,102.308
124.73433333333332,98.78833333333334
121.21466666666666,95.26866666666666
124.73433333333332,98.78833333333334
121.21466666666666,95.26866666666666
117.695,91.749
117.517,91.749
117.161,91.749
117.517,91.749
117.339,91.749
117.161,91.749
124.55633333333333,99.14433333333334
128.254,102.842
120.85866666666666,95.44666666666666
128.254,102.842
128.254,103.01966666666667
128.254,103.19733333333333
128.254,103.375
128.254,103.19733333333333
128.254,103.375
124.37866666666666,99.49966666666667
120.50333333333333,95.62433333333333
124.37866666666666,99.49966666666667
120.50333333333333,95.62433333333333
116.628,91.749
116.45,91.74933333333333
116.094,91.75
116.45,91.74933333333333
116.27199999999999,91.74966666666667
116.094,91.75
124.20066666666666,99.85600000000001
128.254,103.909
120.14733333333332,95.803
124.20066666666666,99.85600000000001
128.254,104.08666666666667
128.254,104.26433333333333
128.254,104.442
128.254,104.08666666666667
128.254,104.442
124.023,100.21133333333333
119.792,95.98066666666666
115.561,91.75
119.792,95.98066666666666
115.561,91.75
115.38300000000001,91.75
115.027,91.75
115.38300000000001,91.75
115.205,91.75
115.027,91.75
123.845,100.56733333333334
128.254,104.976
119.43599999999999,96.15866666666666
123.845,100.56733333333334
128.254,105.154
128.254,105.33200000000001
128.254,105.51
128.254,105.154
128.254,105.51
123.66733333333333,100.92333333333333
119.08066666666666,96.33666666666667
114.494,91.75
119.08066666666666,96.33666666666667
114.494,91.75
114.31633333333333,91.75
114.13866666666667,91.75
114.31633333333333,91.75
114.13866666666667,91.75
113.961,91.75
118.72533333333332,96.51433333333334
128.254,106.043
118.72533333333332,96.51433333333334
123.48966666666666,101.27866666666667
128.254,106.043
128.254,106.399
128.254,106.577
128.254,106.221
128.254,106.577
123.31166666666667,101.63466666666666
118.36933333333333,96.69233333333334
113.427,91.75
118.36933333333333,96.69233333333334
113.427,91.75
113.24933333333334,91.75
113.07166666666667,91.75
113.24933333333334,91.75
113.07166666666667,91.75
112.894,91.75
118.014,96.87033333333333
128.254,107.111
118.014,96.87033333333333
123.134,101.99066666666667
128.254,107.111
128.254,107.46633333333334
128.254,107.644
128.254,107.28866666666667
128.254,107.46633333333334
122.95599999999999,102.34633333333333
117.658,97.04866666666668
112.36,91.751
122.95599999999999,102.34633333333333
112.36,91.751
112.18233333333333,91.751
112.00466666666667,91.751
112.18233333333333,91.751
112.00466666666667,91.751
111.827,91.751
117.30266666666667,97.22666666666667
128.254,108.178
117.30266666666667,97.22666666666667
122.77833333333332,102.70233333333333
128.254,108.178
128.254,108.53333333333333
128.254,108.711
128.254,108.35566666666666
128.254,108.53333333333333
122.60033333333332,103.05766666666666
116.94666666666667,97.40433333333334
111.293,91.751
122.60033333333332,103.05766666666666
111.293,91.751
111.11533333333334,91.751
110.93766666666667,91.751
110.76,91.751
110.93766666666667,91.751
110.76,91.751
116.59133333333334,97.58233333333334
122.42266666666666,103.41366666666667
116.59133333333334,97.58233333333334
122.42266666666666,103.41366666666667
128.254,109.245
128.254,109.423
128.254,109.779
128.254,109.423
128.254,109.601
122.24466666666666,103.76966666666667
116.23533333333333,97.76033333333334
110.226,91.751
122.24466666666666,103.76966666666667
110.226,91.751
110.04833333333333,91.751
109.87066666666666,91.751
109.693,91.751
109.87066666666666,91.751
109.693,91.751
115.88,97.938
122.067,104.125
115.88,97.938
122.067,104.125
128.254,110.312
128.254,110.49
128.254,110.846
128.254,110.49
128.254,110.668
128.254,110.846
115.54,98.132
109.183,91.775
121.89699999999999,104.489
115.54,98.132
109.01533333333334,91.78500000000001
108.84766666666667,91.795
108.68,91.805
108.84766666666667,91.795
108.68,91.805
115.20466666666667,98.32966666666667
121.72933333333333,104.85433333333334
115.20466666666667,98.32966666666667
121.72933333333333,104.85433333333334
128.254,111.379
128.254,111.557
128.254,111.913
128.254,111.557
128.254,111.735
128.254,111.913
114.87133333333334,98.53033333333333
108.18,91.839
121.56266666666666,105.22166666666666
114.87133333333334,98.53033333333333
108.02333333333334,91.86
107.86666666666666,91.881
107.71,91.902
108.02333333333334,91.86
107.71,91.902
114.55799999999999,98.75033333333333
121.40599999999999,105.59866666666667
128.254,112.447
121.40599999999999,105.59866666666667
128.254,112.447
128.254,112.62466666666667
128.254,112.80233333333334
128.254,112.62466666666667
128.254,112.80233333333334
128.254,112.98
114.244,98.97066666666666
107.239,91.966
121.249,105.97533333333334
114.244,98.97066666666666
107.08500000000001,91.99
106.931,92.014
106.777,92.038
107.08500000000001,91.99
106.777,92.038
113.93599999999999,99.19666666666666
121.095,106.35533333333333
128.254,113.514
121.095,106.35533333333333
128.254,113.514
128.254,113.692
128.254,113.87
128.254,113.692
128.254,113.87
128.254,114.048
120.948,106.742
106.336,92.13
120.948,106.742
113.642,99.43599999999999
106.336,92.13
106.042,92.192
105.895,92.223
106.189,92.161
106.042,92.192
113.348,99.67566666666667
120.80099999999999,107.12833333333333
128.254,114.581
120.80099999999999,107.12833333333333
128.254,114.581
128.254,114.759
128.254,114.937
128.254,114.759
128.254,114.937
128.254,115.115
120.657,107.518
105.463,92.324
120.657,107.518
113.05999999999999,99.92099999999999
105.463,92.324
105.187,92.40333333333334
105.049,92.443
105.325,92.36366666666666
105.187,92.40333333333334
112.784,100.178
120.51899999999999,107.913
128.254,115.648
112.784,100.178
128.254,115.648
128.254,115.826
128.254,116.004
128.254,116.182
128.254,116.004
128.254,116.182
120.38066666666666,108.30866666666667
104.634,92.562
120.38066666666666,108.30866666666667
112.50733333333334,100.43533333333333
104.634,92.562
104.36133333333333,92.64533333333333
104.225,92.687
104.49766666666666,92.60366666666667
104.36133333333333,92.64533333333333
112.23466666666666,100.69666666666666
120.24433333333333,108.70633333333333
128.254,116.716
112.23466666666666,100.69666666666666
128.254,116.716
128.254,116.89366666666666
128.254,117.07133333333333
128.254,117.249
128.254,117.07133333333333
128.254,117.249
120.11466666666666,109.10966666666667
111.97533333333332,100.97033333333333
120.11466666666666,109.10966666666667
111.97533333333332,100.97033333333333
103.836,92.831
103.706,92.879
103.446,92.975
103.706,92.879
103.576,92.92699999999999
103.446,92.975
119.98466666666666,109.51366666666667
128.254,117.783
111.71533333333333,101.24433333333333
128.254,117.783
128.254,117.96066666666667
128.254,118.13833333333334
128.254,118.316
128.254,118.13833333333334
128.254,118.316
119.85466666666666,109.91666666666667
111.45533333333333,101.51733333333333
119.85466666666666,109.91666666666667
111.45533333333333,101.51733333333333
103.056,93.118
102.93233333333333,93.17233333333333
102.685,93.281
102.93233333333333,93.17233333333333
102.80866666666667,93.22666666666667
102.685,93.281
119.731,110.327
128.254,118.85
111.208,101.804
119.731,110.327
128.254,119.02799999999999
128.254,119.206
128.254,119.384
128.254,119.02799999999999
128.254,119.384
119.60733333333333,110.73733333333334
110.96066666666665,102.09066666666666
102.314,93.444
110.96066666666665,102.09066666666666
102.314,93.444
102.19466666666666,93.50233333333334
101.956,93.619
102.19466666666666,93.50233333333334
102.07533333333333,93.56066666666666
101.956,93.619
119.488,111.151
128.254,119.917
110.722,102.385
119.488,111.151
128.254,120.095
128.254,120.273
128.254,120.451
128.254,120.095
128.254,120.451
119.36933333333333,111.56633333333333
110.48466666666666,102.68166666666666
101.6,93.797
110.48466666666666,102.68166666666666
101.6,93.797
101.485,93.86
101.36999999999999,93.923
101.485,93.86
101.36999999999999,93.923
101.255,93.986
110.25466666666667,102.98566666666667
128.254,120.985
110.25466666666667,102.98566666666667
119.25433333333332,111.98533333333333
128.254,121.16266666666667
128.254,121.34033333333333
128.254,121.518
128.254,121.16266666666667
128.254,121.518
119.14133333333332,112.40566666666666
110.02866666666667,103.29333333333334
100.916,94.181
110.02866666666667,103.29333333333334
100.916,94.181
100.80333333333333,94.246
100.69066666666667,94.311
100.80333333333333,94.246
100.69066666666667,94.311
100.578,94.376
109.80333333333333,103.60133333333334
128.254,122.052
109.80333333333333,103.60133333333334
119.02866666666667,112.82666666666667
128.254,122.052
128.254,122.40733333333333
128.254,122.585
128.254,122.22966666666667
128.254,122.40733333333333
123.43633333333332,117.76766666666666
118.61866666666667,112.95033333333333
113.801,108.133
113.5315,107.6805
112.561,106.617
112.141,106.334
111.53321212121212,105.86421212121212
110.1220606060606,104.4530606060606
109.41648484848484,103.74748484848485
108.71090909090908,103.04190909090909
108.00533333333333,102.33633333333333
106.59418181818182,100.92518181818181
105.88860606060607,100.21960606060605
105.1830303030303,99.51403030303031
104.47745454545455,98.80845454545455
103.06630303030303,97.39730303030304
102.36072727272727,96.69172727272728
101.65515151515152,95.98615151515152
100.94957575757576,95.28057575757576
108.00533333333333,102.33633333333333
104.12466666666667,98.45566666666667
100.244,94.575
100.138,94.647
99.926,94.791
100.138,94.647
100.032,94.719
99.926,94.791
107.33466666666666,102.19966666666666
111.039,105.904
103.63033333333334,98.49533333333333
107.33466666666666,102.19966666666666
110.872,105.86566666666667
110.705,105.82733333333333
110.538,105.789
110.51183333333333,105.7875
110.40716666666667,105.7815
108.5855,103.9845
104.9945,100.3935
108.5855,103.9845
104.9945,100.3935
101.40350000000001,96.80250000000001
99.555,95.043
99.343,95.187
99.555,95.043
99.44900000000001,95.11500000000001
99.343,95.187
104.5615,100.494
108.07583333333334,104.008
101.04716666666667,96.98
104.5615,100.494
109.7535,105.7745
109.5945,105.7935
109.43549999999999,105.8125
109.7535,105.7745
109.43549999999999,105.8125
107.62783333333333,104.09383333333334
104.1715,100.6375
100.71516666666666,97.18116666666667
104.1715,100.6375
100.71516666666666,97.18116666666667
98.93733333333333,95.49233333333333
98.838,95.571
98.93733333333333,95.49233333333333
98.838,95.571
98.73866666666666,95.64966666666666
103.8005,100.8005
107.20816666666667,104.20816666666667
100.39283333333333,97.39283333333333
103.8005,100.8005
108.8455,105.9345
108.7125,105.9795
108.57950000000001,106.0245
108.8455,105.9345
108.57950000000001,106.0245
106.82600000000001,104.35983333333333
103.452,100.9855
100.078,97.61116666666668
103.452,100.9855
100.078,97.61116666666668
98.342,95.964
98.244,96.04400000000001
98.342,95.964
98.244,96.04400000000001
98.146,96.124
99.76883333333333,97.83583333333334
106.45616666666666,104.52316666666667
99.76883333333333,97.83583333333334
103.1125,101.17949999999999
106.45616666666666,104.52316666666667
107.9555,106.28899999999999
107.8405,106.35166666666666
108.0705,106.22633333333333
107.9555,106.28899999999999
106.12233333333333,104.7225
102.801,101.4015
99.47966666666667,98.0805
102.801,101.4015
99.47966666666667,98.0805
97.77266666666667,96.4625
97.68,96.5475
97.77266666666667,96.4625
97.68,96.5475
97.58733333333333,96.6325
99.1955,98.3295
105.8135,104.9475
99.1955,98.3295
102.50450000000001,101.6385
105.8135,104.9475
107.3755,106.6695
107.31383333333333,106.7145
107.177,106.845
107.24766666666667,106.773
107.177,106.845
103.87233333333334,103.54
100.56766666666667,100.235
97.263,96.93
100.56766666666667,100.235
97.263,96.93
97.17366666666668,97.01866666666668
97.08433333333333,97.10733333333333
97.17366666666668,97.01866666666668
97.08433333333333,97.10733333333333
96.995,97.196
100.30066666666667,100.50166666666667
106.912,107.113
100.30066666666667,100.50166666666667
103.60633333333334,103.80733333333333
106.82633333333334,107.20533333333333
106.74066666666667,107.29766666666667
106.655,107.39
106.82633333333334,107.20533333333333
106.655,107.39
103.34766666666667,104.08266666666667
100.04033333333334,100.77533333333334
96.733,97.468
100.04033333333334,100.77533333333334
96.733,97.468
96.647,97.56
96.56099999999999,97.652
96.647,97.56
96.56099999999999,97.652
96.475,97.744
99.79599999999999,101.065
106.438,107.707
99.79599999999999,101.065
103.117,104.386
106.438,107.707
106.34,107.857
106.291,107.932
106.28283333333333,107.95083333333334
106.26650000000001,107.9885
104.57266666666666,106.3755
101.23400000000001,103.0365
97.89533333333333,99.6975
101.23400000000001,103.0365
97.89533333333333,99.6975
96.1845,98.0755
96.1015,98.1705
96.1845,98.0755
96.1015,98.1705
96.0185,98.2655
97.661,99.997
104.397,106.733
97.661,99.997
101.029,103.36500000000001
104.397,106.733
106.01650000000001,108.5655
105.9735,108.6645
105.934,108.803
105.946,108.74366666666667
105.934,108.803
102.53633333333333,105.40566666666666
99.13866666666667,102.00833333333334
95.741,98.611
99.13866666666667,102.00833333333334
95.741,98.611
95.66233333333334,98.71000000000001
95.58366666666666,98.809
95.66233333333334,98.71000000000001
95.58366666666666,98.809
95.505,98.908
98.95033333333333,102.35333333333334
105.841,109.244
98.95033333333333,102.35333333333334
102.39566666666666,105.79866666666666
105.81966666666666,109.34566666666667
105.79833333333333,109.44733333333333
105.777,109.549
105.77666666666667,109.57616666666667
105.77533333333334,109.68483333333333
104.02550000000001,107.96233333333333
100.5265,104.463
97.0275,100.96366666666667
100.5265,104.463
97.0275,100.96366666666667
95.24083333333334,99.26583333333333
95.16650000000001,99.3695
95.24083333333334,99.26583333333333
95.16650000000001,99.3695
95.09216666666667,99.47316666666667
96.8405,101.31066666666668
103.9825,108.45333333333333
96.8405,101.31066666666668
100.4115,104.882
103.9825,108.45333333333333
105.7795,110.391
105.78716666666666,110.49233333333333
105.857,110.861
105.813,110.649
105.857,110.861
102.14266666666667,107.14666666666668
98.42833333333333,103.43233333333333
95.60413953488371,100.13655813953488
96.49427906976744,100.55511627906976
97.38441860465116,100.97367441860466
98.27455813953489,101.39223255813954
100.05483720930232,102.2293488372093
100.94497674418605,102.64790697674418
101.83511627906977,103.06646511627908
102.7252558139535,103.48502325581396
104.50553488372093,104.32213953488372
105.39567441860466,104.74069767441861
106.28581395348837,105.1592558139535
107.1759534883721,105.57781395348837
108.95623255813953,106.41493023255813
109.84637209302326,106.83348837209303
110.73651162790698,107.25204651162791
111.6266511627907,107.67060465116279
113.40693023255814,108.50772093023255
114.20326829268294,109.06826829268293
114.90580487804878,109.77080487804878
115.60834146341463,110.47334146341463
117.01341463414634,111.87841463414634
117.71595121951219,112.5809512195122
118.41848780487805,113.28348780487805
119.1210243902439,113.9860243902439
120.52609756097561,115.39109756097561
121.22863414634146,116.09363414634146
121.93117073170731,116.79617073170732
122.63370731707317,117.49870731707317
124.03878048780487,118.90378048780488
124.74131707317073,119.60631707317073
125.44385365853658,120.30885365853658
126.84892682926828,121.71392682926829
127.55146341463414,122.41646341463415
128.254,123.119
118.65266666666666,113.51766666666667
128.254,123.119
128.254,123.297
128.254,123.47500000000001
128.254,123.653
128.254,123.47500000000001
128.254,123.653
123.57666666666665,118.97566666666667
118.89933333333333,114.29833333333333
123.57666666666665,118.97566666666667
118.89933333333333,114.29833333333333
114.222,109.621
114.22766666666666,109.80433333333333
114.239,110.171
114.22766666666666,109.80433333333333
114.23333333333333,109.98766666666667
114.239,110.171
123.58233333333332,119.51433333333334
128.254,124.186
118.91066666666667,114.84266666666667
123.58233333333332,119.51433333333334
128.254,124.364
128.254,124.542
128.254,124.72
128.254,124.364
128.254,124.72
123.56333333333333,120.02933333333333
118.87266666666666,115.33866666666667
123.56333333333333,120.02933333333333
118.87266666666666,115.33866666666667
114.182,110.648
114.15266666666666,110.79666666666667
114.094,111.094
114.15266666666666,110.79666666666667
114.12333333333333,110.94533333333332
114.094,111.094
123.53399999999999,120.53333333333333
128.254,125.253
118.814,115.81366666666666
123.53399999999999,120.53333333333333
128.254,125.431
128.254,125.60900000000001
128.254,125.787
128.254,125.431
128.254,125.787
123.48866666666666,121.02166666666668
118.72333333333333,116.25633333333333
113.958,111.491
118.72333333333333,116.25633333333333
113.958,111.491
113.906,111.617
113.854,111.743
113.906,111.617
113.854,111.743
113.802,111.869
123.43666666666667,121.50366666666666
128.254,126.321
118.61933333333333,116.68633333333334
123.43666666666667,121.50366666666666
128.254,126.49866666666667
128.254,126.67633333333333
128.254,126.854
128.254,126.49866666666667
128.254,126.854
123.37166666666666,121.972
118.48933333333333,117.09
113.607,112.208
118.48933333333333,117.09
113.607,112.208
113.537,112.31566666666667
113.467,112.42333333333333
113.537,112.31566666666667
113.467,112.42333333333333
113.397,112.531
118.34933333333333,117.48333333333333
128.254,127.388
118.34933333333333,117.48333333333333
123.30166666666666,122.43566666666668
128.254,127.388
128.254,127.744
128.254,127.922
128.254,127.566
128.254,127.744
123.22233333333332,122.89033333333333
118.19066666666667,117.85866666666666
113.159,112.827
118.19066666666667,117.85866666666666
113.159,112.827
113.06933333333333,112.91533333333334
112.97966666666667,113.00366666666666
113.06933333333333,112.91533333333334
112.97966666666667,113.00366666666666
112.89,113.092
117.94433333333333,118.146
128.053,128.254
117.94433333333333,118.146
122.99866666666667,123.19999999999999
128.053,128.254
127.697,128.254
127.519,128.254
127.875,128.254
127.697,128.254
122.549,123.28399999999999
117.579,118.314
112.609,113.344
122.549,123.28399999999999
112.609,113.344
112.50399999999999,113.417
112.399,113.49
112.294,113.563
112.399,113.49
112.294,113.563
117.191,118.46
122.088,123.357
117.191,118.46
122.088,123.357
126.985,128.254
126.62899999999999,128.25333333333333
126.451,128.253
126.807,128.25366666666665
126.62899999999999,128.25333333333333
121.618,123.42033333333332
116.785,118.58766666666666
111.952,113.755
121.618,123.42033333333332
111.952,113.755
111.83133333333333,113.81166666666667
111.71066666666667,113.86833333333333
111.59,113.925
111.71066666666667,113.86833333333333
111.59,113.925
116.36566666666667,118.701
121.14133333333334,123.47699999999999
116.36566666666667,118.701
121.14133333333334,123.47699999999999
125.917,128.253
125.73933333333333,128.253
125.384,128.253
125.73933333333333,128.253
125.56166666666667,128.253
125.384,128.253
115.926,118.79566666666666
111.197,114.067
120.655,123.52433333333332
111.197,114.067
111.052,114.09966666666666
110.907,114.13233333333334
110.762,114.165
110.907,114.13233333333334
110.762,114.165
115.458,118.861
120.154,123.55699999999999
115.458,118.861
120.154,123.55699999999999
124.85,128.253
124.672,128.253
124.316,128.253
124.672,128.253
124.494,128.253
124.316,128.253
114.96333333333334,118.89966666666666
110.287,114.223
119.63966666666667,123.57633333333332
114.96333333333334,118.89966666666666
110.175,114.23066666666666
110.063,114.23833333333333
109.951,114.246
109.91783333333333,114.24216666666666
109.78516666666667,114.22683333333333
112.09033333333333,116.56133333333332
116.767,121.238
121.44366666666666,125.91466666666665
116.767,121.238
121.44366666666666,125.91466666666665
123.69316666666666,128.253
123.33783333333332,128.253
123.69316666666666,128.253
123.5155,128.253
123.33783333333332,128.253
116.076,121.07999999999998
111.29400000000001,116.298
109.24402439024391,114.2610243902439
109.92607317073171,114.9690731707317
111.29017073170732,116.38517073170732
111.97221951219512,117.09321951219512
112.65426829268293,117.80126829268292
113.33631707317073,118.50931707317073
114.70041463414634,119.92541463414634
115.38246341463415,120.63346341463415
116.06451219512195,121.34151219512195
116.74656097560977,122.04956097560975
118.11065853658538,123.46565853658537
118.79270731707318,124.17370731707317
119.47475609756098,124.88175609756098
120.15680487804879,125.58980487804878
121.5209024390244,127.00590243902438
122.2029512195122,127.7139512195122
122.885,128.422
122.19376190476191,127.73080952380953
120.81128571428572,126.34842857142857
120.12004761904763,125.65723809523809
119.42880952380953,124.96604761904761
118.73757142857143,124.27485714285714
117.35509523809525,122.89247619047619
116.66385714285714,122.20128571428572
115.97261904761905,121.51009523809523
114.59014285714287,120.12771428571428
113.89890476190476,119.4365238095238
113.20766666666667,118.74533333333333
112.51642857142858,118.05414285714285
111.13395238095238,116.6717619047619
110.44271428571429,115.98057142857142
109.75147619047618,115.28938095238095
109.06023809523809,114.59819047619047
107.8535,113.6375
107.19200000000001,113.1605
106.764,112.748
106.341,112.154
105.40660606060607,110.94454545454546
104.71121212121213,110.24909090909091
104.01581818181819,109.55363636363637
103.32042424242425,108.85818181818182
101.92963636363636,107.46727272727273
101.23424242424242,106.77181818181819
100.53884848484849,106.07636363636364
99.84345454545455,105.3809090909091
98.45266666666667,103.99000000000001
97.75727272727272,103.29454545454546
97.06187878787878,102.59909090909092
96.36648484848484,101.90363636363637
94.97569696969697,100.51272727272728
104.18966666666667,109.7275
100.36500000000001,105.9025
94.593,100.21916666666667
94.523,100.3275
94.453,100.43583333333333
94.593,100.21916666666667
94.453,100.43583333333333
99.04516666666667,105.11699999999999
108.2995,114.37100000000001
117.55383333333333,123.625
108.2995,114.37100000000001
117.55383333333333,123.625
122.092,128.252
121.914,128.252
122.092,128.252
121.914,128.252
121.736,128.252
117.07633333333334,123.68133333333334
98.79366666666667,105.39866666666667
117.07633333333334,123.68133333333334
107.935,114.54
98.79366666666667,105.39866666666667
94.1255,100.997
94.0605,101.10966666666667
94.1905,100.88433333333333
94.1255,100.997
98.54233333333335,105.68033333333334
107.571,114.709
116.59966666666668,123.73766666666668
98.54233333333335,105.68033333333334
116.59966666666668,123.73766666666668
121.025,128.252
120.84700000000001,128.252
121.025,128.252
120.84700000000001,128.252
120.669,128.252
116.12383333333334,123.79583333333335
98.29916666666668,105.97116666666668
116.12383333333334,123.79583333333335
107.2115,114.8835
98.29916666666668,105.97116666666668
93.75200000000001,101.691
93.69133333333333,101.80833333333334
93.81266666666667,101.57366666666667
93.75200000000001,101.691
98.05850000000001,106.2645
106.8535,115.05950000000001
115.64850000000001,123.8545
98.05850000000001,106.2645
115.64850000000001,123.8545
119.95700000000001,128.25183333333334
119.779,128.25150000000002
119.601,128.25116666666668
119.779,128.25150000000002
119.601,128.25116666666668
115.1745,123.91366666666667
106.4995,115.239
115.1745,123.91366666666667
106.4995,115.239
97.8245,106.56433333333334
93.45933333333333,102.28800000000001
93.34866666666666,102.53200000000001
93.45933333333333,102.28800000000001
93.404,102.41
97.59716666666667,106.86933333333334
106.14949999999999,115.422
114.70183333333333,123.97466666666668
97.59716666666667,106.86933333333334
114.70183333333333,123.97466666666668
118.88916666666665,128.251
118.7115,128.251
118.53383333333332,128.251
118.7115,128.251
118.53383333333332,128.251
114.23049999999999,124.03666666666668
105.8015,115.608
114.23049999999999,124.03666666666668
105.8015,115.608
97.3725,107.17933333333335
93.13283333333334,103.02866666666667
93.03216666666667,103.28333333333333
93.13283333333334,103.02866666666667
93.08250000000001,103.156
93.03216666666667,103.28333333333333
105.459,115.799
113.76033333333334,124.10033333333334
97.15766666666667,107.49766666666666
105.459,115.799
117.822,128.251
117.644,128.251
117.466,128.251
117.644,128.251
117.466,128.251
113.29033333333334,124.16433333333333
105.11699999999999,115.991
113.29033333333334,124.16433333333333
105.11699999999999,115.991
96.94366666666667,107.81766666666667
92.83433333333333,103.79716666666667
92.74366666666667,104.06183333333334
92.83433333333333,103.79716666666667
92.789,103.92949999999999
92.74366666666667,104.06183333333334
104.78200000000001,116.18950000000001
112.82266666666666,124.2305
96.74133333333333,108.1485
104.78200000000001,116.18950000000001
116.75416666666666,128.251
116.57650000000001,128.251
116.39883333333333,128.251
116.75416666666666,128.251
116.39883333333333,128.251
112.35583333333334,124.29683333333334
104.44749999999999,116.3885
96.53916666666666,108.48016666666666
104.44749999999999,116.3885
96.53916666666666,108.48016666666666
92.56516666666666,104.59516666666667
92.5255,104.73349999999999
92.56516666666666,104.59516666666667
92.5255,104.73349999999999
92.48583333333333,104.87183333333334
104.121,116.5955
111.89099999999999,124.36516666666667
96.351,108.82583333333334
104.121,116.5955
115.687,128.25
115.509,128.25
115.331,128.25
115.687,128.25
115.331,128.25
111.42616666666667,124.43416666666667
103.7945,116.80250000000001
96.16283333333332,109.17083333333333
103.7945,116.80250000000001
96.16283333333332,109.17083333333333
92.32983333333333,105.42683333333333
92.2955,105.57050000000001
92.32983333333333,105.42683333333333
92.2955,105.57050000000001
92.26116666666667,105.71416666666667
95.988,109.53
110.964,124.506
95.988,109.53
103.476,117.018
110.964,124.506
114.44149999999999,128.25
114.26383333333334,128.25
114.61916666666667,128.25
114.44149999999999,128.25
110.50283333333333,124.578
103.1585,117.23400000000001
95.81416666666667,109.89
103.1585,117.23400000000001
95.81416666666667,109.89
92.128,106.29283333333333
92.1,106.4425
92.128,106.29283333333333
92.1,106.4425
92.072,106.59216666666667
95.65516666666667,110.26416666666667
110.04383333333334,124.65283333333333
95.65516666666667,110.26416666666667
102.8495,117.4585
110.04383333333334,124.65283333333333
113.374,128.25
113.196,128.25
113.552,128.25
113.374,128.25
109.58483333333334,124.72783333333334
102.54050000000001,117.68350000000001
95.49616666666667,110.63916666666667
109.58483333333334,124.72783333333334
95.49616666666667,110.63916666666667
91.96350000000001,107.19533333333334
91.9425,107.352
91.92150000000001,107.50866666666667
91.9425,107.352
91.92150000000001,107.50866666666667
95.35466666666667,111.03066666666666
109.12933333333334,124.80533333333332
95.35466666666667,111.03066666666666
102.24199999999999,117.918
109.12933333333334,124.80533333333332
112.306,128.249
112.128,128.249
112.484,128.249
112.306,128.249
108.67416666666666,124.88416666666666
101.9445,118.1545
95.21483333333333,111.42483333333334
108.67416666666666,124.88416666666666
95.21483333333333,111.42483333333334
91.84299999999999,108.14183333333334
91.82900000000001,108.3055
91.815,108.46916666666667
91.82900000000001,108.3055
91.815,108.46916666666667
95.09100000000001,111.834
101.65700000000001,118.4
95.09100000000001,111.834
101.65700000000001,118.4
108.223,124.966
111.417,128.249
111.06099999999999,128.249
111.417,128.249
111.239,128.249
111.06099999999999,128.249
101.3725,118.64949999999999
94.97283333333333,112.24983333333333
107.77216666666666,125.04916666666666
94.97283333333333,112.24983333333333
91.76983333333334,109.13583333333332
91.7635,109.3075
91.75716666666668,109.47916666666666
91.7635,109.3075
91.75716666666668,109.47916666666666
94.86800000000001,112.679
101.096,118.907
94.86800000000001,112.679
101.096,118.907
107.324,125.13499999999999
110.349,128.249
109.993,128.249
110.349,128.249
110.17099999999999,128.249
109.993,128.249
100.827,119.172
94.77566666666667,113.12066666666666
106.87833333333333,125.22333333333333
100.827,119.172
91.75116666666666,110.185
91.7535,110.36500000000001
91.75583333333334,110.545
91.75116666666666,110.185
91.75583333333334,110.545
94.6905,113.5685
100.5575,119.43549999999999
94.6905,113.5685
100.5575,119.43549999999999
106.42450000000001,125.3025
109.26333333333334,128.23016666666666
108.88466666666667,128.20683333333332
109.26333333333334,128.23016666666666
109.07400000000001,128.2185
108.88466666666667,128.20683333333332
100.29,119.7015
94.62333333333333,114.03516666666667
105.95666666666668,125.36783333333332
100.29,119.7015
91.79783333333334,111.29866666666666
91.8135,111.49199999999999
91.82916666666667,111.68533333333333
91.79783333333334,111.29866666666666
91.82916666666667,111.68533333333333
94.56766666666667,114.51266666666666
100.029,119.97399999999999
105.49033333333334,125.43533333333333
100.029,119.97399999999999
105.49033333333334,125.43533333333333
108.11833333333334,128.15216666666666
107.91300000000001,128.1245
108.11833333333334,128.15216666666666
107.91300000000001,128.1245
107.70766666666667,128.09683333333334
104.988,125.466
94.52000000000001,114.998
104.988,125.466
99.754,120.232
91.92083333333333,112.48783333333333
91.9565,112.70150000000001
91.99216666666668,112.91516666666666
91.92083333333333,112.48783333333333
91.99216666666668,112.91516666666666
94.50633333333334,115.51833333333335
99.499,120.511
104.49166666666667,125.50366666666667
99.499,120.511
104.49166666666667,125.50366666666667
106.87683333333334,127.97783333333334
106.6545,127.93350000000001
106.87683333333334,127.97783333333334
106.6545,127.93350000000001
106.43216666666666,127.88916666666667
103.95433333333332,125.50033333333334
94.48766666666666,116.03366666666668
